Minutes5UTC,Minutes5DK,PriceArea,ProductionLt100MW,ProductionGe100MW,OffshoreWindPower,OnshoreWindPower,SolarPower,ExchangeGreatBelt,ExchangeGermany,ExchangeNetherlands,ExchangeNorway,ExchangeSweden,BornholmSE4
2023-06-02T00:45:00,2023-06-02T02:45:00,DK2,111.489998,244.720001,363.200012,94.330002,-0.09,-313.5,-169.470001,,,710.869995,6.89
2023-06-02T00:40:00,2023-06-02T02:40:00,DK1,243.679993,177.690002,403.320007,640.5,0.34,322.950012,-1940.790039,700.359985,685.159973,715.0,
2023-06-02T00:40:00,2023-06-02T02:40:00,DK2,111.309998,244.720001,375.769989,95.019997,-0.09,-322.950012,-164.020004,,,713.919983,6.65
2023-06-02T00:35:00,2023-06-02T02:35:00,DK1,242.610001,179.550003,417.390015,645.590027,0.35,326.23999,-1958.959961,700.359985,684.880005,715.0,
2023-06-02T00:35:00,2023-06-02T02:35:00,DK2,112.410004,244.720001,370.549988,97.769997,-0.09,-326.23999,-161.309998,,,711.609985,7.13
2023-06-02T00:30:00,2023-06-02T02:30:00,DK1,241.619995,184.440002,428.380005,649.890015,0.35,329.910004,-1994.430054,700.359985,685.159973,715.0,
2023-06-02T00:30:00,2023-06-02T02:30:00,DK2,111.220001,246.600006,387.25,97.309998,-0.09,-329.910004,-160.649994,,,698.460022,6.72
2023-06-02T00:25:00,2023-06-02T02:25:00,DK1,239.389999,188.779999,445.130005,664.429993,0.35,329.380005,-2021.709961,700.359985,685.099976,715.0,
2023-06-02T00:25:00,2023-06-02T02:25:00,DK2,111.980003,244.710007,393.98999,91.910004,-0.09,-329.380005,-154.369995,,,684.400024,6.79
2023-06-02T00:20:00,2023-06-02T02:20:00,DK1,242.110001,195.380005,454.320007,666.580017,0.33,329.359985,-2018.810059,700.359985,685.150024,715.0,
2023-06-02T00:20:00,2023-06-02T02:20:00,DK2,110.220001,244.710007,390.450012,85.82,-0.09,-329.359985,-155.929993,,,689.76001,7.57
2023-06-02T00:15:00,2023-06-02T02:15:00,DK1,242.360001,196.169998,468.230011,673.869995,0.34,314.549988,-2033.400024,699.820007,685.030029,715.0,
2023-06-02T00:15:00,2023-06-02T02:15:00,DK2,110.809998,246.550003,406.809998,85.629997,-0.09,-314.549988,-150.460007,,,668.840027,7.98
2023-06-02T00:10:00,2023-06-02T02:10:00,DK1,245.850006,182.559998,480.380005,675.080017,0.36,299.709991,-2000.209961,699.820007,685.049988,715.0,
2023-06-02T00:10:00,2023-06-02T02:10:00,DK2,112.029999,248.309998,436.959991,87.839996,-0.09,-299.709991,-137.729996,,,604.47998,8.29
2023-06-02T00:05:00,2023-06-02T02:05:00,DK1,244.110001,167.800003,489.850006,678.01001,0.3,299.709991,-1989.540039,697.719971,685.070007,715.0,
2023-06-02T00:05:00,2023-06-02T02:05:00,DK2,113.980003,248.309998,454.279999,98.0,-0.09,-299.709991,-147.160004,,,593.789978,8.7
2023-06-02T00:00:00,2023-06-02T02:00:00,DK1,244.690002,161.020004,497.170013,680.01001,0.39,299.709991,-1691.130005,387.649994,684.849976,715.0,
2023-06-02T00:00:00,2023-06-02T02:00:00,DK2,114.150002,248.050003,487.160004,101.419998,-0.09,-299.709991,-136.710007,,,544.47998,7.5
2023-06-01T23:55:00,2023-06-02T01:55:00,DK1,239.720001,158.710007,487.839996,684.799988,0.33,299.709991,-1400.609985,99.260002,685.109985,715.0,
2023-06-01T23:55:00,2023-06-02T01:55:00,DK2,113.610001,248.050003,495.829987,103.900002,-0.09,-299.709991,-125.370003,,,531.429993,7.37
2023-06-01T23:50:00,2023-06-02T01:50:00,DK1,240.509995,162.110001,498.630005,677.98999,0.35,300.779999,-1417.449951,99.260002,685.130005,715.0,
2023-06-01T23:50:00,2023-06-02T01:50:00,DK2,113.339996,244.350006,504.170013,107.029999,-0.09,-300.779999,-128.070007,,,546.200012,6.41
2023-06-01T23:45:00,2023-06-02T01:45:00,DK1,236.779999,168.610001,482.160004,677.580017,0.33,315.940002,-1399.849976,99.260002,685.070007,715.0,
2023-06-01T23:45:00,2023-06-02T01:45:00,DK2,114.199997,244.350006,507.149994,109.489998,-0.09,-315.940002,-124.940002,,,545.960022,7.78
2023-06-01T23:40:00,2023-06-02T01:40:00,DK1,236.860001,170.130005,485.410004,671.309998,0.38,329.579987,-1417.280029,99.260002,685.030029,715.0,
2023-06-01T23:40:00,2023-06-02T01:40:00,DK2,114.080002,244.350006,501.880005,110.349998,-0.09,-329.579987,-128.330002,,,583.330017,6.99
2023-06-01T23:35:00,2023-06-02T01:35:00,DK1,237.949997,165.979996,502.850006,675.710022,0.33,329.579987,-1428.040039,99.260002,685.280029,715.0,
2023-06-01T23:35:00,2023-06-02T01:35:00,DK2,113.519997,246.550003,513.98999,116.809998,-0.09,-329.579987,-132.529999,,,560.359985,5.9
2023-06-01T23:30:00,2023-06-02T01:30:00,DK1,239.110001,162.850006,505.070007,678.450012,0.35,325.73999,-1437.51001,99.260002,685.02002,715.0,
2023-06-01T23:30:00,2023-06-02T01:30:00,DK2,113.75,246.550003,540.969971,114.389999,-0.09,-325.73999,-132.479996,,,539.070007,6.38
2023-06-01T23:25:00,2023-06-02T01:25:00,DK1,238.800003,164.690002,527.47998,689.929993,0.35,320.589996,-1470.030029,99.260002,685.400024,714.0,
2023-06-01T23:25:00,2023-06-02T01:25:00,DK2,114.169998,246.550003,571.289978,108.510002,-0.09,-320.589996,-135.679993,,,503.899994,7.37
2023-06-01T23:20:00,2023-06-02T01:20:00,DK1,239.910004,166.369995,543.98999,691.77002,0.33,320.589996,-1488.939941,99.260002,684.929993,714.0,
2023-06-01T23:20:00,2023-06-02T01:20:00,DK2,113.910004,246.550003,577.109985,105.800003,-0.09,-320.589996,-137.279999,,,510.98999,6.86
2023-06-01T23:15:00,2023-06-02T01:15:00,DK1,242.449997,160.919998,561.080017,698.830017,0.34,309.910004,-1488.150024,99.260002,685.179993,715.0,
2023-06-01T23:15:00,2023-06-02T01:15:00,DK2,114.339996,244.710007,589.380005,115.860001,-0.09,-309.910004,-122.449997,,,474.299988,7.54
2023-06-01T23:10:00,2023-06-02T01:10:00,DK1,245.270004,157.929993,584.400024,696.700012,0.34,318.23999,-1510.51001,99.260002,684.909973,715.0,
2023-06-01T23:10:00,2023-06-02T01:10:00,DK2,113.239998,241.160004,601.039978,119.029999,-0.09,-318.23999,-110.5,,,471.079987,7.27
2023-06-01T23:05:00,2023-06-02T01:05:00,DK1,247.119995,172.770004,594.02002,720.409973,0.36,338.350006,-1563.380005,98.040001,685.119995,715.0,
2023-06-01T23:05:00,2023-06-02T01:05:00,DK2,112.900002,241.160004,609.22998,121.089996,-0.09,-338.350006,-96.690002,,,461.570007,7.57
2023-06-01T23:00:00,2023-06-02T01:00:00,DK1,246.960007,190.440002,602.969971,728.719971,0.37,367.579987,-1596.75,44.279999,683.929993,714.0,
2023-06-01T23:00:00,2023-06-02T01:00:00,DK2,113.199997,237.149994,630.580017,124.629997,-0.09,-367.579987,-94.139999,,,463.899994,7.37
2023-06-01T22:55:00,2023-06-02T00:55:00,DK1,247.770004,184.529999,600.030029,732.849976,0.37,397.040009,-1560.410034,-2.74,685.039978,714.0,
2023-06-01T22:55:00,2023-06-02T00:55:00,DK2,111.739998,237.149994,629.669983,126.360001,-0.09,-397.040009,-88.339996,,,484.940002,6.86
2023-06-01T22:50:00,2023-06-02T00:50:00,DK1,251.419998,170.25,607.409973,717.099976,0.38,417.450012,-1545.23999,-2.74,685.02002,714.0,
2023-06-01T22:50:00,2023-06-02T00:50:00,DK2,112.120003,235.210007,634.25,131.970001,-0.09,-417.450012,-89.339996,,,506.829987,5.35
2023-06-01T22:45:00,2023-06-02T00:45:00,DK1,254.139999,155.639999,613.570007,715.210022,0.38,435.850006,-1558.780029,-2.74,685.359985,715.0,
2023-06-01T22:45:00,2023-06-02T00:45:00,DK2,112.720001,231.639999,641.77002,138.470001,-0.09,-435.850006,-91.150002,,,512.859985,4.84
2023-06-01T22:40:00,2023-06-02T00:40:00,DK1,255.410004,174.800003,628.51001,711.02002,0.38,435.850006,-1565.27002,-3.75,684.98999,715.0,
2023-06-01T22:40:00,2023-06-02T00:40:00,DK2,112.43,228.050003,642.98999,141.529999,-0.09,-435.850006,-93.139999,,,529.469971,4.91
2023-06-01T22:35:00,2023-06-02T00:35:00,DK1,257.390015,197.360001,632.630005,687.98999,0.32,435.850006,-1590.540039,-3.75,685.27002,714.0,
2023-06-01T22:35:00,2023-06-02T00:35:00,DK2,110.769997,229.919998,646.179993,156.660004,-0.09,-435.850006,-93.459999,,,503.0,4.16
2023-06-01T22:30:00,2023-06-02T00:30:00,DK1,254.490005,222.050003,646.409973,683.789978,0.35,440.709991,-1619.390015,-3.75,684.960022,715.0,
2023-06-01T22:30:00,2023-06-02T00:30:00,DK2,109.75,229.929993,639.77002,163.5,-0.09,-440.709991,-95.519997,,,511.059998,4.39
2023-06-01T22:25:00,2023-06-02T00:25:00,DK1,252.270004,243.0,682.929993,669.289978,0.4,439.670013,-1658.23999,-3.75,684.900024,714.0,
2023-06-01T22:25:00,2023-06-02T00:25:00,DK2,111.860001,228.169998,642.47998,170.279999,-0.09,-439.670013,-91.550003,,,490.279999,4.05
2023-06-01T22:20:00,2023-06-02T00:20:00,DK1,246.259995,257.440002,697.349976,661.47998,0.37,439.670013,-1661.619995,-3.75,684.97998,715.0,
2023-06-01T22:20:00,2023-06-02T00:20:00,DK2,112.040001,226.449997,642.640015,180.0,-0.09,-439.670013,-85.580002,,,484.359985,4.63
2023-06-01T22:15:00,2023-06-02T00:15:00,DK1,240.639999,231.300003,710.570007,661.48999,0.34,424.630005,-1616.300049,-3.75,684.849976,715.0,
2023-06-01T22:15:00,2023-06-02T00:15:00,DK2,110.330002,217.389999,649.570007,186.919998,-0.09,-424.630005,-84.449997,,,467.769989,4.05
2023-06-01T22:10:00,2023-06-02T00:10:00,DK1,232.309998,196.25,724.309998,649.630005,0.34,402.459991,-1554.380005,-3.75,685.059998,715.0,
2023-06-01T22:10:00,2023-06-02T00:10:00,DK2,105.760002,203.029999,647.26001,195.820007,-0.09,-402.459991,-77.279999,,,465.230011,5.08
2023-06-01T22:05:00,2023-06-02T00:05:00,DK1,222.179993,162.729996,639.609985,652.650024,0.34,393.320007,-1393.180054,-8.37,685.929993,714.0,
2023-06-01T22:05:00,2023-06-02T00:05:00,DK2,103.970001,186.360001,646.650024,174.580002,-0.09,-393.320007,-81.260002,,,484.609985,6.38
2023-06-01T22:00:00,2023-06-02T00:00:00,DK1,208.970001,132.779999,642.900024,546.450012,0.35,383.429993,-808.130005,-362.230011,685.01001,715.0,
2023-06-01T22:00:00,2023-06-02T00:00:00,DK2,104.43,169.779999,650.820007,168.869995,-0.09,-383.429993,-90.379997,,,499.75,5.42
2023-06-01T21:55:00,2023-06-01T23:55:00,DK1,206.100006,135.020004,643.23999,538.97998,0.39,375.790009,-448.100006,-700.369995,685.98999,715.0,
2023-06-01T21:55:00,2023-06-01T23:55:00,DK2,107.57,153.979996,645.25,162.990005,-0.09,-375.790009,-101.489998,,,526.48999,4.16
2023-06-01T21:50:00,2023-06-01T23:50:00,DK1,206.139999,147.240005,650.820007,539.669983,0.39,366.529999,-456.190002,-700.369995,685.099976,715.0,
2023-06-01T21:50:00,2023-06-01T23:50:00,DK2,108.82,139.570007,652.849976,164.080002,-0.09,-366.529999,-108.260002,,,549.369995,4.63
2023-06-01T21:45:00,2023-06-01T23:45:00,DK1,206.130005,161.979996,669.859985,543.960022,0.34,358.299988,-467.459991,-700.369995,685.929993,715.0,
2023-06-01T21:45:00,2023-06-01T23:45:00,DK2,109.699997,137.929993,656.119995,169.720001,-0.09,-358.299988,-106.470001,,,530.950012,5.18
2023-06-01T21:40:00,2023-06-01T23:40:00,DK1,204.979996,170.279999,657.830017,530.940002,0.36,359.320007,-448.660004,-700.369995,683.820007,715.0,
2023-06-01T21:40:00,2023-06-01T23:40:00,DK2,108.860001,148.809998,656.359985,174.990005,-0.09,-359.320007,-112.220001,,,535.049988,3.47
2023-06-01T21:35:00,2023-06-01T23:35:00,DK1,204.449997,160.020004,652.080017,520.51001,0.33,359.290009,-406.390015,-700.369995,684.960022,715.0,
2023-06-01T21:35:00,2023-06-01T23:35:00,DK2,106.110001,141.460007,657.940002,181.289993,-0.09,-359.290009,-107.989998,,,533.0,4.5
2023-06-01T21:30:00,2023-06-01T23:30:00,DK1,202.639999,176.160004,639.650024,509.040009,0.34,359.290009,-396.619995,-700.369995,684.789978,715.0,
2023-06-01T21:30:00,2023-06-01T23:30:00,DK2,103.309998,146.960007,655.890015,181.979996,-0.09,-359.290009,-105.040001,,,556.690002,3.2
2023-06-01T21:25:00,2023-06-01T23:25:00,DK1,203.610001,191.559998,634.309998,501.529999,0.34,359.100006,-378.48999,-700.369995,684.880005,714.0,
2023-06-01T21:25:00,2023-06-01T23:25:00,DK2,103.93,151.389999,657.669983,179.089996,-0.09,-359.100006,-106.160004,,,557.849976,2.1
2023-06-01T21:20:00,2023-06-01T23:20:00,DK1,206.130005,219.449997,649.130005,500.519989,0.34,359.100006,-431.809998,-700.369995,685.039978,714.0,
2023-06-01T21:20:00,2023-06-01T23:20:00,DK2,106.220001,140.160004,666.51001,178.729996,-0.09,-359.100006,-108.339996,,,543.070007,2.86
2023-06-01T21:15:00,2023-06-01T23:15:00,DK1,205.220001,256.470001,652.809998,497.359985,0.35,359.100006,-456.359985,-700.369995,685.080017,714.0,
2023-06-01T21:15:00,2023-06-01T23:15:00,DK2,106.959999,144.199997,675.090027,183.710007,-0.09,-359.100006,-108.160004,,,539.780029,1.18
2023-06-01T21:10:00,2023-06-01T23:10:00,DK1,205.339996,277.130005,665.380005,492.329987,0.35,367.549988,-478.76001,-700.369995,685.150024,714.0,
2023-06-01T21:10:00,2023-06-01T23:10:00,DK2,108.029999,138.710007,675.880005,186.979996,-0.09,-367.549988,-107.089996,,,555.190002,1.52
2023-06-01T21:05:00,2023-06-01T23:05:00,DK1,203.470001,271.329987,694.51001,495.339996,0.35,372.570007,-481.940002,-700.369995,685.109985,714.0,
2023-06-01T21:05:00,2023-06-01T23:05:00,DK2,107.790001,133.240005,671.549988,183.119995,-0.09,-372.570007,-106.709999,,,576.48999,0.57
2023-06-01T21:00:00,2023-06-01T23:00:00,DK1,203.009995,298.329987,696.700012,474.23999,0.35,376.869995,-448.709991,-700.369995,684.0,715.0,
2023-06-01T21:00:00,2023-06-01T23:00:00,DK2,109.269997,133.240005,667.690002,150.949997,-0.09,-376.869995,-106.940002,,,624.109985,0.53
2023-06-01T20:55:00,2023-06-01T22:55:00,DK1,199.220001,258.890015,730.960022,513.049988,0.35,385.850006,-465.269989,-700.369995,683.960022,715.0,
2023-06-01T20:55:00,2023-06-01T22:55:00,DK2,107.059998,142.020004,667.01001,175.589996,-0.09,-385.850006,-104.82,,,601.26001,-0.26
2023-06-01T20:50:00,2023-06-01T22:50:00,DK1,199.289993,277.970001,737.549988,548.150024,0.33,391.619995,-487.48999,-700.369995,684.950012,715.0,
2023-06-01T20:50:00,2023-06-01T22:50:00,DK2,105.349998,127.540001,660.849976,186.789993,-0.09,-391.619995,-108.160004,,,621.869995,-2.41
2023-06-01T20:45:00,2023-06-01T22:45:00,DK1,199.110001,274.820007,752.369995,555.460022,0.33,396.070007,-528.559998,-700.369995,683.98999,715.0,
2023-06-01T20:45:00,2023-06-01T22:45:00,DK2,106.419998,128.360001,660.429993,187.139999,-0.09,-396.070007,-111.07,,,627.859985,-2.58
2023-06-01T20:40:00,2023-06-01T22:40:00,DK1,199.679993,283.01001,758.030029,546.169983,0.34,396.070007,-516.530029,-700.369995,684.890015,715.0,
2023-06-01T20:40:00,2023-06-01T22:40:00,DK2,106.019997,137.619995,655.75,191.369995,-0.09,-396.070007,-114.43,,,641.52002,-2.41
2023-06-01T20:35:00,2023-06-01T22:35:00,DK1,201.029999,292.079987,741.340027,541.330017,0.34,396.070007,-499.359985,-700.369995,684.840027,715.0,
2023-06-01T20:35:00,2023-06-01T22:35:00,DK2,105.720001,133.970001,657.640015,188.309998,-0.07,-396.070007,-114.959999,,,652.580017,-2.69
2023-06-01T20:30:00,2023-06-01T22:30:00,DK1,199.729996,312.48999,765.580017,533.950012,0.19,396.070007,-524.429993,-700.369995,685.130005,715.0,
2023-06-01T20:30:00,2023-06-01T22:30:00,DK2,106.129997,141.240005,655.0,187.350006,-0.03,-396.070007,-112.690002,,,668.25,-5.04
2023-06-01T20:25:00,2023-06-01T22:25:00,DK1,199.610001,321.98999,800.090027,548.02002,0.13,396.339996,-574.580017,-700.369995,684.960022,715.0,
2023-06-01T20:25:00,2023-06-01T22:25:00,DK2,106.25,153.960007,663.97998,181.850006,-0.03,-396.339996,-112.32,,,646.700012,-2.45
2023-06-01T20:20:00,2023-06-01T22:20:00,DK1,199.259995,338.98999,810.099976,546.51001,0.13,395.279999,-580.280029,-700.369995,685.070007,715.0,
2023-06-01T20:20:00,2023-06-01T22:20:00,DK2,105.639999,146.619995,664.73999,185.509995,-0.09,-395.279999,-112.510002,,,676.369995,-2.1
2023-06-01T20:15:00,2023-06-01T22:15:00,DK1,202.789993,324.079987,812.140015,548.450012,0.29,396.570007,-544.969971,-700.369995,684.919983,715.0,
2023-06-01T20:15:00,2023-06-01T22:15:00,DK2,105.309998,153.860001,668.030029,179.809998,-0.21,-396.570007,-120.269997,,,690.099976,-4.16
2023-06-01T20:10:00,2023-06-01T22:10:00,DK1,199.660004,320.059998,776.440002,542.419983,1.11,336.589996,-437.440002,-700.369995,685.289978,714.0,
2023-06-01T20:10:00,2023-06-01T22:10:00,DK2,107.32,162.850006,662.409973,186.419998,-0.22,-336.589996,-120.32,,,613.780029,-2.45
2023-06-01T20:05:00,2023-06-01T22:05:00,DK1,196.630005,329.519989,631.01001,552.919983,1.64,294.290009,-260.790009,-700.369995,685.210022,714.0,
2023-06-01T20:05:00,2023-06-01T22:05:00,DK2,107.410004,155.630005,655.690002,198.679993,-0.4,-294.290009,-117.830002,,,575.359985,-3.16
2023-06-01T20:00:00,2023-06-01T22:00:00,DK1,183.690002,378.519989,634.97998,524.289978,3.16,246.149994,-197.029999,-700.369995,685.030029,714.0,
2023-06-01T20:00:00,2023-06-01T22:00:00,DK2,107.349998,159.360001,650.76001,196.990005,-0.31,-246.149994,-127.620003,,,544.200012,-2.31
2023-06-01T19:55:00,2023-06-01T21:55:00,DK1,172.110001,392.890015,643.700012,458.73999,7.07,197.539993,-39.349998,-700.369995,684.890015,714.0,
2023-06-01T19:55:00,2023-06-01T21:55:00,DK2,108.220001,152.179993,650.799988,194.460007,-0.21,-197.539993,-133.960007,,,519.890015,-2.69
2023-06-01T19:50:00,2023-06-01T21:50:00,DK1,172.389999,403.170013,648.890015,461.670013,7.32,149.940002,-13.28,-700.369995,684.919983,714.0,
2023-06-01T19:50:00,2023-06-01T21:50:00,DK2,108.330002,138.479996,642.809998,204.610001,-0.03,-149.940002,-141.970001,,,494.119995,-4.46
2023-06-01T19:45:00,2023-06-01T21:45:00,DK1,173.800003,403.980011,644.140015,460.179993,11.25,101.980003,36.84,-700.369995,685.119995,714.0,
2023-06-01T19:45:00,2023-06-01T21:45:00,DK2,107.550003,138.399994,644.679993,203.259995,0.53,-101.980003,-162.690002,,,461.170013,0.4
2023-06-01T19:40:00,2023-06-01T21:40:00,DK1,173.570007,388.660004,632.369995,465.309998,14.51,99.610001,61.57,-700.369995,684.97998,714.0,
2023-06-01T19:40:00,2023-06-01T21:40:00,DK2,104.589996,149.070007,632.5,205.199997,1.0,-99.610001,-180.850006,,,474.700012,-3.37
2023-06-01T19:35:00,2023-06-01T21:35:00,DK1,174.720001,407.25,625.549988,476.51001,18.5,99.610001,22.74,-700.369995,683.950012,714.0,
2023-06-01T19:35:00,2023-06-01T21:35:00,DK2,104.660004,138.229996,620.77002,201.050003,1.9,-99.610001,-177.649994,,,499.200012,0.33
2023-06-01T19:30:00,2023-06-01T21:30:00,DK1,175.130005,430.890015,633.700012,483.269989,26.18,100.610001,4.62,-700.369995,685.140015,714.0,
2023-06-01T19:30:00,2023-06-01T21:30:00,DK2,108.849998,140.220001,617.719971,200.229996,3.25,-100.610001,-197.240005,,,538.650024,-2.48
2023-06-01T19:25:00,2023-06-01T21:25:00,DK1,172.729996,442.190002,634.030029,487.769989,30.780001,100.370003,2.58,-700.369995,685.02002,714.0,
2023-06-01T19:25:00,2023-06-01T21:25:00,DK2,110.199997,149.550003,610.710022,199.559998,4.35,-100.370003,-202.779999,,,546.059998,-1.59
2023-06-01T19:20:00,2023-06-01T21:20:00,DK1,168.0,428.809998,649.780029,497.600006,35.869999,99.459999,1.05,-700.369995,685.080017,714.0,
2023-06-01T19:20:00,2023-06-01T21:20:00,DK2,109.580002,140.559998,580.559998,196.009995,6.21,-99.459999,-206.669998,,,589.809998,-1.66
2023-06-01T19:15:00,2023-06-01T21:15:00,DK1,169.449997,420.480011,649.289978,493.040009,41.650002,94.199997,20.370001,-700.369995,684.97998,714.0,
2023-06-01T19:15:00,2023-06-01T21:15:00,DK2,109.889999,140.580002,565.320007,200.029999,8.15,-94.199997,-221.460007,,,623.52002,-1.39
2023-06-01T19:10:00,2023-06-01T21:10:00,DK1,168.440002,416.350006,656.210022,433.940002,47.529999,0.0,172.759995,-700.369995,685.090027,714.0,
2023-06-01T19:10:00,2023-06-01T21:10:00,DK2,107.5,147.970001,528.159973,183.979996,9.35,0.0,-234.509995,,,573.179993,-3.06
2023-06-01T19:05:00,2023-06-01T21:05:00,DK1,160.639999,404.920013,679.159973,445.390015,55.009998,-70.660004,249.320007,-698.219971,685.02002,714.0,
2023-06-01T19:05:00,2023-06-01T21:05:00,DK2,110.919998,142.600006,484.329987,177.990005,11.28,70.660004,-236.190002,,,574.950012,-1.35
2023-06-01T19:00:00,2023-06-01T21:00:00,DK1,164.330002,400.290009,696.830017,456.450012,63.0,-143.889999,272.130005,-629.26001,685.030029,714.0,
2023-06-01T19:00:00,2023-06-01T21:00:00,DK2,108.07,149.240005,440.350006,147.889999,13.17,143.889999,-242.100006,,,562.390015,-2.86
2023-06-01T18:55:00,2023-06-01T20:55:00,DK1,165.550003,381.410004,696.130005,415.170013,70.900002,-219.070007,369.329987,-561.72998,685.080017,714.0,
2023-06-01T18:55:00,2023-06-01T20:55:00,DK2,109.610001,163.779999,380.220001,125.559998,15.73,219.070007,-249.179993,,,613.869995,5.35
2023-06-01T18:50:00,2023-06-01T20:50:00,DK1,166.570007,373.579987,700.880005,424.76001,79.440002,-305.290009,440.369995,-561.72998,685.200012,714.0,
2023-06-01T18:50:00,2023-06-01T20:50:00,DK2,108.739998,158.199997,346.059998,123.410004,18.139999,305.290009,-248.679993,,,554.02002,4.63
2023-06-01T18:45:00,2023-06-01T20:45:00,DK1,167.25,357.369995,712.219971,439.929993,87.160004,-362.109985,480.799988,-561.72998,684.869995,715.0,
2023-06-01T18:45:00,2023-06-01T20:45:00,DK2,108.790001,164.070007,334.790009,120.110001,20.99,362.109985,-247.169998,,,514.580017,1.66
2023-06-01T18:40:00,2023-06-01T20:40:00,DK1,166.110001,347.329987,741.450012,446.269989,96.610001,-360.76001,437.149994,-561.72998,684.969971,714.0,
2023-06-01T18:40:00,2023-06-01T20:40:00,DK2,111.43,167.330002,355.950012,112.730003,23.76,360.76001,-247.520004,,,515.23999,5.08
2023-06-01T18:35:00,2023-06-01T20:35:00,DK1,166.470001,325.160004,761.419983,468.049988,106.839996,-205.339996,268.980011,-561.72998,685.219971,714.0,
2023-06-01T18:35:00,2023-06-01T20:35:00,DK2,112.5,156.289993,358.700012,120.889999,26.68,205.339996,-248.139999,,,668.070007,4.84
2023-06-01T18:30:00,2023-06-01T20:30:00,DK1,166.779999,312.670013,763.650024,489.670013,116.010002,-62.389999,112.309998,-561.72998,685.299988,714.0,
2023-06-01T18:30:00,2023-06-01T20:30:00,DK2,108.779999,161.580002,353.820007,110.629997,29.76,62.389999,-248.929993,,,810.330017,6.1
2023-06-01T18:25:00,2023-06-01T20:25:00,DK1,165.809998,283.75,766.349976,518.830017,126.690002,-61.720001,123.410004,-561.72998,685.070007,714.0,
2023-06-01T18:25:00,2023-06-01T20:25:00,DK2,110.669998,158.009995,355.390015,112.220001,33.5,61.720001,-245.0,,,829.799988,5.39
2023-06-01T18:20:00,2023-06-01T20:20:00,DK1,165.960007,318.290009,767.049988,537.440002,140.919998,-61.75,65.489998,-561.72998,684.97998,714.0,
2023-06-01T18:20:00,2023-06-01T20:20:00,DK2,109.839996,145.190002,346.25,122.769997,37.529999,61.75,-246.960007,,,831.580017,5.11
2023-06-01T18:15:00,2023-06-01T20:15:00,DK1,166.270004,328.850006,783.25,564.880005,155.330002,-63.919998,6.93,-561.72998,685.179993,714.0,
2023-06-01T18:15:00,2023-06-01T20:15:00,DK2,110.089996,152.550003,351.890015,128.039993,41.150002,63.919998,-249.710007,,,822.440002,3.16
2023-06-01T18:10:00,2023-06-01T20:10:00,DK1,163.119995,385.100006,801.349976,591.650024,173.830002,-107.510002,-47.27,-561.72998,685.280029,714.0,
2023-06-01T18:10:00,2023-06-01T20:10:00,DK2,109.32,165.559998,350.079987,127.790001,44.959999,107.510002,-247.270004,,,765.840027,8.26
2023-06-01T18:05:00,2023-06-01T20:05:00,DK1,162.740005,354.779999,798.030029,624.48999,189.080002,-156.309998,1.7,-565.01001,684.869995,715.0,
2023-06-01T18:05:00,2023-06-01T20:05:00,DK2,112.010002,157.720001,357.429993,134.679993,48.810001,156.309998,-247.270004,,,723.97998,5.45
2023-06-01T18:00:00,2023-06-01T20:00:00,DK1,160.830002,353.279999,780.440002,644.890015,203.649994,-199.270004,98.360001,-633.549988,685.030029,715.0,
2023-06-01T18:00:00,2023-06-01T20:00:00,DK2,111.440002,163.309998,341.299988,143.259995,53.330002,199.270004,-248.270004,,,686.330017,4.8
2023-06-01T17:55:00,2023-06-01T19:55:00,DK1,154.429993,347.399994,807.650024,659.070007,222.210007,-242.229996,101.790001,-699.679993,684.919983,714.0,
2023-06-01T17:55:00,2023-06-01T19:55:00,DK2,108.639999,157.800003,334.269989,136.669998,58.169998,242.229996,-245.600006,,,652.059998,6.38
2023-06-01T17:50:00,2023-06-01T19:50:00,DK1,152.949997,330.339996,814.030029,686.900024,241.009995,-291.48999,162.0,-699.679993,685.140015,714.0,
2023-06-01T17:50:00,2023-06-01T19:50:00,DK2,108.43,144.929993,314.649994,136.710007,63.509998,291.48999,-247.720001,,,624.799988,6.58
2023-06-01T17:45:00,2023-06-01T19:45:00,DK1,154.229996,293.209991,806.140015,705.380005,265.609985,-333.950012,233.460007,-699.679993,684.809998,714.0,
2023-06-01T17:45:00,2023-06-01T19:45:00,DK2,111.43,152.910004,292.140015,145.740005,69.589996,333.950012,-245.630005,,,582.27002,7.5
2023-06-01T17:40:00,2023-06-01T19:40:00,DK1,154.479996,259.359985,824.880005,729.799988,288.970001,-333.950012,214.300003,-699.679993,684.929993,714.0,
2023-06-01T17:40:00,2023-06-01T19:40:00,DK2,109.760002,166.119995,273.929993,142.460007,74.529999,333.950012,-246.970001,,,606.419983,8.5
2023-06-01T17:35:00,2023-06-01T19:35:00,DK1,152.899994,252.910004,815.309998,745.919983,308.380005,-333.950012,188.910004,-699.679993,685.340027,714.0,
2023-06-01T17:35:00,2023-06-01T19:35:00,DK2,110.669998,155.039993,262.190002,147.529999,81.629997,333.950012,-219.419998,,,601.159973,8.22
2023-06-01T17:30:00,2023-06-01T19:30:00,DK1,155.320007,270.279999,785.190002,765.940002,330.109985,-333.950012,159.630005,-699.679993,685.039978,714.0,
2023-06-01T17:30:00,2023-06-01T19:30:00,DK2,109.809998,162.509995,254.320007,148.660004,89.349998,333.950012,-210.779999,,,587.869995,11.2
